Domain,MCP_URL,Endpoint_Type
amperity.com,https://api.amperity.com/mcp,API
amplifier.com,https://mcp.amplifier.com/.well-known/mcp-server,Standard
amplifier.com,https://amplifier.com/.well-known/mcp-server,Root
amplifier.com,https://api.amplifier.com/mcp,API
amplitude.com,https://mcp.amplitude.com/.well-known/mcp-server,Standard
amplitude.com,https://amplitude.com/.well-known/mcp-server,Root
amplitude.com,https://api.amplitude.com/mcp,API
ams-osram.com,https://mcp.ams-osram.com/.well-known/mcp-server,Standard
ams-osram.com,https://ams-osram.com/.well-known/mcp-server,Root
ams-osram.com,https://api.ams-osram.com/mcp,API
amt.ai,https://mcp.amt.ai/.well-known/mcp-server,Standard
amt.ai,https://amt.ai/.well-known/mcp-server,Root
amt.ai,https://api.amt.ai/mcp,API
anca.com,https://mcp.anca.com/.well-known/mcp-server,Standard
anca.com,https://anca.com/.well-known/mcp-server,Root
anca.com,https://api.anca.com/mcp,API
and.com,https://mcp.and.com/.well-known/mcp-server,Standard
and.com,https://and.com/.well-known/mcp-server,Root
and.com,https://api.and.com/mcp,API
andcapitalventures.com,https://mcp.andcapitalventures.com/.well-known/mcp-server,Standard
andcapitalventures.com,https://andcapitalventures.com/.well-known/mcp-server,Root
andcapitalventures.com,https://api.andcapitalventures.com/mcp,API
andiron.ai,https://mcp.andiron.ai/.well-known/mcp-server,Standard
andiron.ai,https://andiron.ai/.well-known/mcp-server,Root
andiron.ai,https://api.andiron.ai/mcp,API
ando.so,https://mcp.ando.so/.well-known/mcp-server,Standard
ando.so,https://ando.so/.well-known/mcp-server,Root
ando.so,https://api.ando.so/mcp,API
aneon.at,https://mcp.aneon.at/.well-known/mcp-server,Standard
aneon.at,https://aneon.at/.well-known/mcp-server,Root
aneon.at,https://api.aneon.at/mcp,API
aniamanagement.com,https://mcp.aniamanagement.com/.well-known/mcp-server,Standard
aniamanagement.com,https://aniamanagement.com/.well-known/mcp-server,Root
aniamanagement.com,https://api.aniamanagement.com/mcp,API
animaj.com,https://mcp.animaj.com/.well-known/mcp-server,Standard
animaj.com,https://animaj.com/.well-known/mcp-server,Root
animaj.com,https://api.animaj.com/mcp,API
anomalycapital.com,https://mcp.anomalycapital.com/.well-known/mcp-server,Standard
anomalycapital.com,https://anomalycapital.com/.well-known/mcp-server,Root
anomalycapital.com,https://api.anomalycapital.com/mcp,API
antavo.com,https://mcp.antavo.com/.well-known/mcp-server,Standard
antavo.com,https://antavo.com/.well-known/mcp-server,Root
antavo.com,https://api.antavo.com/mcp,API
antbuddy.com,https://mcp.antbuddy.com/.well-known/mcp-server,Standard
antbuddy.com,https://antbuddy.com/.well-known/mcp-server,Root
antbuddy.com,https://api.antbuddy.com/mcp,API
antimetal.com,https://mcp.antimetal.com/.well-known/mcp-server,Standard
antimetal.com,https://antimetal.com/.well-known/mcp-server,Root
antimetal.com,https://api.antimetal.com/mcp,API
antler.co,https://mcp.antler.co/.well-known/mcp-server,Standard
antler.co,https://antler.co/.well-known/mcp-server,Root
antler.co,https://api.antler.co/mcp,API
antsomi.com,https://mcp.antsomi.com/.well-known/mcp-server,Standard
antsomi.com,https://antsomi.com/.well-known/mcp-server,Root
antsomi.com,https://api.antsomi.com/mcp,API
anyonehome.com,https://mcp.anyonehome.com/.well-known/mcp-server,Standard
anyonehome.com,https://anyonehome.com/.well-known/mcp-server,Root
anyonehome.com,https://api.anyonehome.com/mcp,API
apaleo.com,https://mcp.apaleo.com/.well-known/mcp-server,Standard
apaleo.com,https://apaleo.com/.well-known/mcp-server,Root
apaleo.com,https://api.apaleo.com/mcp,API
aparti.ai,https://mcp.aparti.ai/.well-known/mcp-server,Standard
aparti.ai,https://aparti.ai/.well-known/mcp-server,Root
aparti.ai,https://api.aparti.ai/mcp,API
aperture.london,https://mcp.aperture.london/.well-known/mcp-server,Standard
aperture.london,https://aperture.london/.well-known/mcp-server,Root
aperture.london,https://api.aperture.london/mcp,API
api-and-you.com,https://mcp.api-and-you.com/.well-known/mcp-server,Standard
api-and-you.com,https://api-and-you.com/.well-known/mcp-server,Root
api-and-you.com,https://api.api-and-you.com/mcp,API
apicbase.com,https://mcp.apicbase.com/.well-known/mcp-server,Standard
apicbase.com,https://apicbase.com/.well-known/mcp-server,Root
apicbase.com,https://api.apicbase.com/mcp,API
apify.com,https://mcp.apify.com/.well-known/mcp-server,Standard
apify.com,https://apify.com/.well-known/mcp-server,Root
apify.com,https://api.apify.com/mcp,API
apolline.art,https://mcp.apolline.art/.well-known/mcp-server,Standard
apolline.art,https://apolline.art/.well-known/mcp-server,Root
apolline.art,https://api.apolline.art/mcp,API
apono.io,https://mcp.apono.io/.well-known/mcp-server,Standard
apono.io,https://apono.io/.well-known/mcp-server,Root
apono.io,https://api.apono.io/mcp,API
appcircle.io,https://mcp.appcircle.io/.well-known/mcp-server,Standard
appcircle.io,https://appcircle.io/.well-known/mcp-server,Root
appcircle.io,https://api.appcircle.io/mcp,API
appcues.com,https://mcp.appcues.com/.well-known/mcp-server,Standard
appcues.com,https://appcues.com/.well-known/mcp-server,Root
appcues.com,https://api.appcues.com/mcp,API
appflow.ai,https://mcp.appflow.ai/.well-known/mcp-server,Standard
appflow.ai,https://appflow.ai/.well-known/mcp-server,Root
appflow.ai,https://api.appflow.ai/mcp,API
appliedmetatheory.org,https://mcp.appliedmetatheory.org/.well-known/mcp-server,Standard
appliedmetatheory.org,https://appliedmetatheory.org/.well-known/mcp-server,Root
appliedmetatheory.org,https://api.appliedmetatheory.org/mcp,API
applypass.com,https://mcp.applypass.com/.well-known/mcp-server,Standard
applypass.com,https://applypass.com/.well-known/mcp-server,Root
applypass.com,https://api.applypass.com/mcp,API
appmedo.com,https://mcp.appmedo.com/.well-known/mcp-server,Standard
appmedo.com,https://appmedo.com/.well-known/mcp-server,Root
appmedo.com,https://api.appmedo.com/mcp,API
apprecio.com,https://mcp.apprecio.com/.well-known/mcp-server,Standard
apprecio.com,https://apprecio.com/.well-known/mcp-server,Root
apprecio.com,https://api.apprecio.com/mcp,API
apter.com.br,https://mcp.apter.com.br/.well-known/mcp-server,Standard
apter.com.br,https://apter.com.br/.well-known/mcp-server,Root
apter.com.br,https://api.apter.com.br/mcp,API
aptoide.com,https://mcp.aptoide.com/.well-known/mcp-server,Standard
aptoide.com,https://aptoide.com/.well-known/mcp-server,Root
aptoide.com,https://api.aptoide.com/mcp,API
aqmen.ai,https://mcp.aqmen.ai/.well-known/mcp-server,Standard
aqmen.ai,https://aqmen.ai/.well-known/mcp-server,Root
aqmen.ai,https://api.aqmen.ai/mcp,API
aquant.ai,https://mcp.aquant.ai/.well-known/mcp-server,Standard
aquant.ai,https://aquant.ai/.well-known/mcp-server,Root
aquant.ai,https://api.aquant.ai/mcp,API
aquilax.ai,https://mcp.aquilax.ai/.well-known/mcp-server,Standard
aquilax.ai,https://aquilax.ai/.well-known/mcp-server,Root
aquilax.ai,https://api.aquilax.ai/mcp,API
aquion.com.au,https://mcp.aquion.com.au/.well-known/mcp-server,Standard
aquion.com.au,https://aquion.com.au/.well-known/mcp-server,Root
aquion.com.au,https://api.aquion.com.au/mcp,API
arcade.software,https://mcp.arcade.software/.well-known/mcp-server,Standard
arcade.software,https://arcade.software/.well-known/mcp-server,Root
arcade.software,https://api.arcade.software/mcp,API
arcadis.com,https://mcp.arcadis.com/.well-known/mcp-server,Standard
arcadis.com,https://arcadis.com/.well-known/mcp-server,Root
arcadis.com,https://api.arcadis.com/mcp,API
arcananet.com,https://mcp.arcananet.com/.well-known/mcp-server,Standard
arcananet.com,https://arcananet.com/.well-known/mcp-server,Root
arcananet.com,https://api.arcananet.com/mcp,API
archera.ai,https://mcp.archera.ai/.well-known/mcp-server,Standard
archera.ai,https://archera.ai/.well-known/mcp-server,Root
archera.ai,https://api.archera.ai/mcp,API
archilogic.com,https://mcp.archilogic.com/.well-known/mcp-server,Standard
archilogic.com,https://archilogic.com/.well-known/mcp-server,Root
archilogic.com,https://api.archilogic.com/mcp,API
arcwise.app,https://mcp.arcwise.app/.well-known/mcp-server,Standard
arcwise.app,https://arcwise.app/.well-known/mcp-server,Root
arcwise.app,https://api.arcwise.app/mcp,API
are.na,https://mcp.are.na/.well-known/mcp-server,Standard
are.na,https://are.na/.well-known/mcp-server,Root
are.na,https://api.are.na/mcp,API
arena.com.tr,https://mcp.arena.com.tr/.well-known/mcp-server,Standard
arena.com.tr,https://arena.com.tr/.well-known/mcp-server,Root
arena.com.tr,https://api.arena.com.tr/mcp,API
aries.com,https://mcp.aries.com/.well-known/mcp-server,Standard
aries.com,https://aries.com/.well-known/mcp-server,Root
aries.com,https://api.aries.com/mcp,API
aris.in,https://mcp.aris.in/.well-known/mcp-server,Standard
aris.in,https://aris.in/.well-known/mcp-server,Root
aris.in,https://api.aris.in/mcp,API
aritium.com,https://mcp.aritium.com/.well-known/mcp-server,Standard
aritium.com,https://aritium.com/.well-known/mcp-server,Root
aritium.com,https://api.aritium.com/mcp,API
arll.eu,https://mcp.arll.eu/.well-known/mcp-server,Standard
arll.eu,https://arll.eu/.well-known/mcp-server,Root
arll.eu,https://api.arll.eu/mcp,API
armature.tech,https://mcp.armature.tech/.well-known/mcp-server,Standard
armature.tech,https://armature.tech/.well-known/mcp-server,Root
armature.tech,https://api.armature.tech/mcp,API
armor1.ai,https://mcp.armor1.ai/.well-known/mcp-server,Standard
armor1.ai,https://armor1.ai/.well-known/mcp-server,Root
armor1.ai,https://api.armor1.ai/mcp,API
aromatruffle.com,https://mcp.aromatruffle.com/.well-known/mcp-server,Standard
aromatruffle.com,https://aromatruffle.com/.well-known/mcp-server,Root
aromatruffle.com,https://api.aromatruffle.com/mcp,API
aroya.io,https://mcp.aroya.io/.well-known/mcp-server,Standard
aroya.io,https://aroya.io/.well-known/mcp-server,Root
aroya.io,https://api.aroya.io/mcp,API
arta.ch,https://mcp.arta.ch/.well-known/mcp-server,Standard
arta.ch,https://arta.ch/.well-known/mcp-server,Root
arta.ch,https://api.arta.ch/mcp,API
artblocks.io,https://mcp.artblocks.io/.well-known/mcp-server,Standard
artblocks.io,https://artblocks.io/.well-known/mcp-server,Root
artblocks.io,https://api.artblocks.io/mcp,API
artemis.ai,https://mcp.artemis.ai/.well-known/mcp-server,Standard
artemis.ai,https://artemis.ai/.well-known/mcp-server,Root
artemis.ai,https://api.artemis.ai/mcp,API
arternal.com,https://mcp.arternal.com/.well-known/mcp-server,Standard
arternal.com,https://arternal.com/.well-known/mcp-server,Root
arternal.com,https://api.arternal.com/mcp,API
articulate.com,https://mcp.articulate.com/.well-known/mcp-server,Standard
articulate.com,https://articulate.com/.well-known/mcp-server,Root
articulate.com,https://api.articulate.com/mcp,API
artie.com,https://mcp.artie.com/.well-known/mcp-server,Standard
artie.com,https://artie.com/.well-known/mcp-server,Root
artie.com,https://api.artie.com/mcp,API
artofscale.io,https://mcp.artofscale.io/.well-known/mcp-server,Standard
artofscale.io,https://artofscale.io/.well-known/mcp-server,Root
artofscale.io,https://api.artofscale.io/mcp,API
artxfood.fr,https://mcp.artxfood.fr/.well-known/mcp-server,Standard
artxfood.fr,https://artxfood.fr/.well-known/mcp-server,Root
artxfood.fr,https://api.artxfood.fr/mcp,API
asana.com,https://mcp.asana.com/.well-known/mcp-server,Standard
asana.com,https://asana.com/.well-known/mcp-server,Root
asana.com,https://api.asana.com/mcp,API
ascendancy.co,https://mcp.ascendancy.co/.well-known/mcp-server,Standard
ascendancy.co,https://ascendancy.co/.well-known/mcp-server,Root
ascendancy.co,https://api.ascendancy.co/mcp,API
ascgroup.net,https://mcp.ascgroup.net/.well-known/mcp-server,Standard
ascgroup.net,https://ascgroup.net/.well-known/mcp-server,Root
ascgroup.net,https://api.ascgroup.net/mcp,API
ashbyhq.com,https://mcp.ashbyhq.com/.well-known/mcp-server,Standard
ashbyhq.com,https://ashbyhq.com/.well-known/mcp-server,Root
ashbyhq.com,https://api.ashbyhq.com/mcp,API
askable.com,https://mcp.askable.com/.well-known/mcp-server,Standard
askable.com,https://askable.com/.well-known/mcp-server,Root
askable.com,https://api.askable.com/mcp,API
askturing.ai,https://mcp.askturing.ai/.well-known/mcp-server,Standard
askturing.ai,https://askturing.ai/.well-known/mcp-server,Root
askturing.ai,https://api.askturing.ai/mcp,API
aspirelearning.app,https://mcp.aspirelearning.app/.well-known/mcp-server,Standard
aspirelearning.app,https://aspirelearning.app/.well-known/mcp-server,Root
aspirelearning.app,https://api.aspirelearning.app/mcp,API
asset-industrial.com,https://mcp.asset-industrial.com/.well-known/mcp-server,Standard
asset-industrial.com,https://asset-industrial.com/.well-known/mcp-server,Root
asset-industrial.com,https://api.asset-industrial.com/mcp,API
asteroid.ai,https://mcp.asteroid.ai/.well-known/mcp-server,Standard
asteroid.ai,https://asteroid.ai/.well-known/mcp-server,Root
asteroid.ai,https://api.asteroid.ai/mcp,API
astra-sa.com,https://mcp.astra-sa.com/.well-known/mcp-server,Standard
astra-sa.com,https://astra-sa.com/.well-known/mcp-server,Root
astra-sa.com,https://api.astra-sa.com/mcp,API
astrasync.ai,https://mcp.astrasync.ai/.well-known/mcp-server,Standard
astrasync.ai,https://astrasync.ai/.well-known/mcp-server,Root
astrasync.ai,https://api.astrasync.ai/mcp,API
astrologyapi.com,https://mcp.astrologyapi.com/.well-known/mcp-server,Standard
astrologyapi.com,https://astrologyapi.com/.well-known/mcp-server,Root
astrologyapi.com,https://api.astrologyapi.com/mcp,API
athenium.com,https://mcp.athenium.com/.well-known/mcp-server,Standard
athenium.com,https://athenium.com/.well-known/mcp-server,Root
athenium.com,https://api.athenium.com/mcp,API
atiaustralia.edu.au,https://mcp.atiaustralia.edu.au/.well-known/mcp-server,Standard
atiaustralia.edu.au,https://atiaustralia.edu.au/.well-known/mcp-server,Root
atiaustralia.edu.au,https://api.atiaustralia.edu.au/mcp,API
atlan.com,https://mcp.atlan.com/.well-known/mcp-server,Standard
atlan.com,https://atlan.com/.well-known/mcp-server,Root
atlan.com,https://api.atlan.com/mcp,API
atlar.com,https://mcp.atlar.com/.well-known/mcp-server,Standard
atlar.com,https://atlar.com/.well-known/mcp-server,Root
atlar.com,https://api.atlar.com/mcp,API
atlaspeople.io,https://mcp.atlaspeople.io/.well-known/mcp-server,Standard
atlaspeople.io,https://atlaspeople.io/.well-known/mcp-server,Root
atlaspeople.io,https://api.atlaspeople.io/mcp,API
atlasx.co,https://mcp.atlasx.co/.well-known/mcp-server,Standard
atlasx.co,https://atlasx.co/.well-known/mcp-server,Root
atlasx.co,https://api.atlasx.co/mcp,API
atlys.com,https://mcp.atlys.com/.well-known/mcp-server,Standard
atlys.com,https://atlys.com/.well-known/mcp-server,Root
atlys.com,https://api.atlys.com/mcp,API
atm-maggioli.es,https://mcp.atm-maggioli.es/.well-known/mcp-server,Standard
atm-maggioli.es,https://atm-maggioli.es/.well-known/mcp-server,Root
atm-maggioli.es,https://api.atm-maggioli.es/mcp,API
atom.com,https://mcp.atom.com/.well-known/mcp-server,Standard
atom.com,https://atom.com/.well-known/mcp-server,Root
atom.com,https://api.atom.com/mcp,API
atomic.supply,https://mcp.atomic.supply/.well-known/mcp-server,Standard
atomic.supply,https://atomic.supply/.well-known/mcp-server,Root
atomic.supply,https://api.atomic.supply/mcp,API
atominvest.co,https://mcp.atominvest.co/.well-known/mcp-server,Standard
atominvest.co,https://atominvest.co/.well-known/mcp-server,Root
atominvest.co,https://api.atominvest.co/mcp,API
atqor.com,https://mcp.atqor.com/.well-known/mcp-server,Standard
atqor.com,https://atqor.com/.well-known/mcp-server,Root
atqor.com,https://api.atqor.com/mcp,API
atriumdata.ai,https://mcp.atriumdata.ai/.well-known/mcp-server,Standard
atriumdata.ai,https://atriumdata.ai/.well-known/mcp-server,Root
atriumdata.ai,https://api.atriumdata.ai/mcp,API
attio.com,https://mcp.attio.com/.well-known/mcp-server,Standard
attio.com,https://attio.com/.well-known/mcp-server,Root
attio.com,https://api.attio.com/mcp,API
attomdata.com,https://mcp.attomdata.com/.well-known/mcp-server,Standard
attomdata.com,https://attomdata.com/.well-known/mcp-server,Root
attomdata.com,https://api.attomdata.com/mcp,API
attributionapp.com,https://mcp.attributionapp.com/.well-known/mcp-server,Standard
attributionapp.com,https://attributionapp.com/.well-known/mcp-server,Root
attributionapp.com,https://api.attributionapp.com/mcp,API
audens-avocats.com,https://mcp.audens-avocats.com/.well-known/mcp-server,Standard
audens-avocats.com,https://audens-avocats.com/.well-known/mcp-server,Root
audens-avocats.com,https://api.audens-avocats.com/mcp,API
audible.com,https://mcp.audible.com/.well-known/mcp-server,Standard
audible.com,https://audible.com/.well-known/mcp-server,Root
audible.com,https://api.audible.com/mcp,API
audiencelab.io,https://mcp.audiencelab.io/.well-known/mcp-server,Standard
audiencelab.io,https://audiencelab.io/.well-known/mcp-server,Root
audiencelab.io,https://api.audiencelab.io/mcp,API
audiopod.ai,https://mcp.audiopod.ai/.well-known/mcp-server,Standard
audiopod.ai,https://audiopod.ai/.well-known/mcp-server,Root
audiopod.ai,https://api.audiopod.ai/mcp,API
audioscape.ai,https://mcp.audioscape.ai/.well-known/mcp-server,Standard
audioscape.ai,https://audioscape.ai/.well-known/mcp-server,Root
audioscape.ai,https://api.audioscape.ai/mcp,API
auglio.com,https://mcp.auglio.com/.well-known/mcp-server,Standard
auglio.com,https://auglio.com/.well-known/mcp-server,Root
auglio.com,https://api.auglio.com/mcp,API
augursecurity.com,https://mcp.augursecurity.com/.well-known/mcp-server,Standard
augursecurity.com,https://augursecurity.com/.well-known/mcp-server,Root
augursecurity.com,https://api.augursecurity.com/mcp,API
aurait.ai,https://mcp.aurait.ai/.well-known/mcp-server,Standard
aurait.ai,https://aurait.ai/.well-known/mcp-server,Root
aurait.ai,https://api.aurait.ai/mcp,API
